id,host_id,latitude,longitude,neighbourhood_cleansed,property_type,room_type,price,accommodates,bedrooms,amenities,bathrooms,beds,review_scores_rating,accommodates_per_bedroom,accommodates_per_bed,price_per_accommodate,number_of_reviews,availability_30,availability_60,availability_90,availability_365
49496321,366607134,52.35907,4.87881,Zuid,Room in boutique hotel,Private room,149,2,1.0,"[""Dedicated workspace"", ""Coffee maker"", ""Exterior security cameras on property"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Fast wifi \u2013 88 Mbps"", ""Host greets you"", ""Hair dryer"", ""Elevator"", ""Air conditioning"", ""Hangers"", ""Essentials"", ""Heating"", ""TV"", ""Long term stays allowed"", ""Noise decibel monitors on property"", ""Shampoo"", ""Bed linens""]",1.0,1.0,4.51,2.0,2.0,74.5,120,25,54,84,318
40059726,44592823,52.36173,4.85403,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,120,2,1.0,"[""Dishes and silverware"", ""Washer"", ""Coffee maker"", ""Patio or balcony"", ""Outdoor furniture"", ""Cooking basics"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Microwave"", ""Refrigerator"", ""Single level home"", ""Extra pillows and blankets"", ""Hair dryer"", ""Wifi"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Backyard"", ""Heating"", ""Board games"", ""Outdoor dining area"", ""First aid kit"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.0,2.0,2.0,60.0,7,0,0,0,64
34750770,260802154,52.37646,4.89361,Centrum-West,Private room in loft,Private room,278,4,2.0,"[""Dishes and silverware"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Private living room"", ""Dedicated workspace"", ""Coffee maker"", ""Paid parking off premises"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Cleaning products"", ""Microwave"", ""Refrigerator"", ""Extra pillows and blankets"", ""Host greets you"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Dishwasher"", ""Hangers"", ""Dining table"", ""Essentials"", ""Heating"", ""TV"", ""Long term stays allowed"", ""First aid kit"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.0,3.0,4.86,2.0,1.3333333333333333,69.5,187,8,17,33,33
1186800508654659565,280638255,52.34389,4.85816,Zuid,Entire rental unit,Entire home/apt,260,2,1.0,"[""Air conditioning"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Self check-in"", ""Wifi"", ""Kitchen""]",1.0,1.0,4.984,2.0,2.0,130.0,0,18,23,37,134
8792777,46076562,52.38726,4.93774,Oud-Noord,Private room in boat,Private room,160,3,1.0,"[""Lock on bedroom door"", ""Waterfront"", ""Shower gel"", ""Hangers"", ""Essentials"", ""Iron"", ""Heating"", ""Mini fridge"", ""Hair dryer"", ""Microwave"", ""Wifi"", ""Fire extinguisher"", ""Bathtub"", ""Kitchen"", ""Bed linens"", ""Hot water""]",1.5,2.0,4.94,3.0,1.5,53.333333333333336,174,11,38,68,340
33677630,4412129,52.35656,4.9957,IJburg - Zeeburgereiland,Entire home,Entire home/apt,270,4,2.0,"[""Dishes and silverware"", ""50 inch HDTV with Amazon Prime Video, Netflix, Apple TV"", ""Washer"", ""Dedicated workspace"", ""Coffee maker"", ""Cooking basics"", ""Baby bath"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Refrigerator"", ""Free parking on premises"", ""Bathtub"", ""Luggage dropoff allowed"", ""High chair"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Baby monitor"", ""Wifi"", ""Hangers"", ""Essentials"", ""Backyard"", ""Free street parking"", ""Heating"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Kitchen""]",1.0,2.0,4.88,2.0,2.0,67.5,8,16,36,47,137
1133412261965047052,146500953,52.36178006703205,4.855469204485416,De Baarsjes - Oud-West,Entire condo,Entire home/apt,450,4,2.0,"[""Dishes and silverware"", ""Paid parking on premises"", ""Free washer \u2013 In unit"", ""Central heating"", ""HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix, Roku"", ""Dedicated workspace"", ""Rice maker"", ""Outdoor furniture"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Sound system"", ""Clothing storage: closet"", ""Ethernet connection"", ""Game console: Xbox Series X"", ""Refrigerator"", ""Coffee maker: espresso machine"", ""Wine glasses"", ""Bathtub"", ""Oven"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Keypad"", ""Self check-in"", ""Conditioner"", ""Dishwasher"", ""Fast wifi \u2013 100 Mbps"", ""Hangers"", ""Dining table"", ""Freezer"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Gas stove""]",1.0,0.0,4.9,2.0,inf,112.5,10,15,38,68,248
1039729820894277265,139812512,52.3634415,4.9412213,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,300,4,1.0,"[""Dishes and silverware"", ""Body soap"", ""Central heating"", ""Washer"", ""Dedicated workspace"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Drying rack for clothing"", ""Cleaning products"", ""Hair dryer"", ""Paid dryer \u2013 In unit"", ""Conditioner"", ""Wifi"", ""Essentials"", ""TV"", ""First aid kit"", ""Shampoo"", ""Kitchen"", ""Bed linens""]",1.0,1.0,5.0,4.0,4.0,75.0,4,0,0,0,1
927482690021667404,522735713,52.36505,4.88274,Centrum-Oost,Entire serviced apartment,Entire home/apt,176,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""Smoking allowed"", ""Kitchenette"", ""Central heating"", ""Dedicated workspace"", ""Babysitter recommendations"", ""Pets allowed"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Hot water"", ""Pocket wifi"", ""Waterfront"", ""52 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Clothing storage: closet"", ""Free dryer \u2013 In building"", ""Microwave"", ""Spa collection body soap"", ""Wine glasses"", ""Bathtub"", ""Extra pillows and blankets"", ""Free washer \u2013 In building"", ""Coffee maker: Nespresso"", ""Game console: PS5"", ""Portable air conditioning"", ""Private hot tub"", ""Luggage dropoff allowed"", ""Tomado  refrigerator"", ""Hair dryer"", ""Self check-in"", ""Wifi"", ""Cleaning available during stay"", ""Spa collection  conditioner"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Board games"", ""Long term stays allowed"", ""Laundromat nearby"", ""Spa collection shampoo"", ""First aid kit"", ""Fire extinguisher"", ""Private entrance"", ""Paid parking garage off premises"", ""Bed linens""]",1.0,0.0,4.47,2.0,inf,88.0,38,7,26,49,324
740396498261107938,159805113,52.35607783987003,4.93324005765073,Watergraafsmeer,Private room in home,Private room,138,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Central heating"", ""Washer"", ""Portable fans"", ""Dedicated workspace"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Smart lock"", ""Iron"", ""Clothing storage: closet"", ""Mini fridge"", ""Wine glasses"", ""Lock on bedroom door"", ""Coffee maker: Nespresso"", ""Paid street parking off premises"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Self check-in"", ""Conditioner"", ""Wifi"", ""Dryer"", ""Cleaning available during stay"", ""Hot water kettle"", ""Hangers"", ""Essentials"", ""TV"", ""Long term stays allowed"", ""Laundromat nearby"", ""Shampoo"", ""Bed linens""]",1.0,1.0,4.82,2.0,2.0,69.0,107,8,28,56,56
19715150,9596031,52.36473,4.88133,Centrum-Oost,Entire rental unit,Entire home/apt,154,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""First aid kit"", ""40 inch HDTV with Apple TV, standard cable"", ""Hot water"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Mini fridge"", ""Microwave"", ""Refrigerator"", ""Central air conditioning"", ""Wine glasses"", ""Extra pillows and blankets"", ""Coffee maker: Nespresso"", ""Clothing storage: closet and wardrobe"", ""Oven"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Self check-in"", ""Conditioner"", ""Wifi"", ""Cleaning available during stay"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""City skyline view"", ""Heating"", ""Laundromat nearby"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Paid parking garage off premises"", ""Bed linens""]",1.0,1.0,4.81,2.0,2.0,77.0,371,10,35,61,113
39798579,132483565,52.36625,4.88025,Centrum-West,Entire rental unit,Entire home/apt,282,4,2.0,"[""Dishes and silverware"", ""Hangers"", ""Smart lock"", ""Essentials"", ""Heating"", ""Private patio or balcony"", ""Coffee maker"", ""Hair dryer"", ""EV charger"", ""Refrigerator"", ""Self check-in"", ""First aid kit"", ""Shampoo"", ""Wifi"", ""Fire extinguisher"", ""Bed linens""]",1.0,2.0,4.45,2.0,2.0,70.5,195,14,23,23,23
908935734004733435,486429198,52.38276,4.79601,Geuzenveld - Slotermeer,Private room in rental unit,Private room,87,2,1.0,"[""Paid parking on premises"", ""Smoke alarm"", ""Iron"", ""Washer"", ""Game console"", ""TV"", ""Movie theater"", ""Dedicated workspace"", ""Exercise equipment"", ""Pets allowed"", ""Hair dryer"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Refrigerator"", ""Outdoor dining area"", ""First aid kit"", ""Wifi"", ""Kitchen""]",1.5,1.0,4.9,2.0,2.0,43.5,21,2,19,37,256
1186874412259915583,85062216,52.35254,4.84841,Zuid,Entire rental unit,Entire home/apt,400,4,2.0,"[""Shower gel"", ""Smoke alarm"", ""Host greets you"", ""Carbon monoxide alarm"", ""Body soap"", ""Cleaning products"", ""Washer"", ""Heating"", ""TV"", ""First aid kit"", ""Dedicated workspace"", ""Hair dryer"", ""Outdoor dining area"", ""Conditioner"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Hot water""]",1.0,2.0,4.724,2.0,2.0,100.0,0,30,59,89,364
3383408,17069976,52.36641,4.87983,Centrum-West,Private room in rental unit,Private room,135,2,1.0,"[""Smoke alarm"", ""Hangers"", ""Essentials"", ""Host greets you"", ""Body soap"", ""Heating"", ""TV"", ""First aid kit"", ""Coffee maker"", ""Hair dryer"", ""Clothing storage"", ""Refrigerator"", ""Conditioner"", ""Shampoo"", ""Wifi"", ""Fire extinguisher"", ""Laundromat nearby"", ""Bed linens""]",1.0,1.0,4.75,2.0,2.0,67.5,412,3,5,5,5
1220881691166935906,238544331,52.35927,4.85792,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,180,2,1.0,"[""Dishes and silverware"", ""Paid parking on premises"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Washer"", ""Portable fans"", ""Coffee maker"", ""Paid parking off premises"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Cleaning products"", ""Blender"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Extra pillows and blankets"", ""Host greets you"", ""Oven"", ""Hair dryer"", ""Conditioner"", ""Wifi"", ""Dryer"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Books and reading material"", ""Heating"", ""Freezer"", ""Shampoo"", ""Kitchen""]",1.0,1.0,5.0,2.0,2.0,90.0,0,0,3,15,15
917468292313716318,80665228,52.36461541193326,4.861036638654458,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,370,2,1.0,"[""Dishes and silverware"", ""Toaster"", ""Paid parking on premises"", ""Central heating"", ""Washer"", ""Dedicated workspace"", ""Private patio or balcony"", ""Coffee maker"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Carbon monoxide alarm"", ""Hot water"", ""Stainless steel oven"", ""Smoke alarm"", ""Stove"", ""Drying rack for clothing"", ""Refrigerator"", ""Wine glasses"", ""Wifi"", ""Dryer"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""TV"", ""Board games"", ""Outdoor dining area"", ""Freezer"", ""First aid kit"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens""]",1.0,1.0,5.0,2.0,2.0,185.0,1,27,57,87,114
45615306,14574533,52.36565,4.86157,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,139,2,1.0,"[""Smoke alarm"", ""Essentials"", ""Paid parking garage on premises"", ""Hair dryer"", ""First aid kit"", ""Wifi"", ""Fire extinguisher""]",1.5,1.0,4.56,2.0,2.0,69.5,9,8,18,48,321
883053599514590236,75525024,52.3693655,4.8740111,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,172,2,1.0,"[""Dishes and silverware"", ""Hot water kettle"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Smoke alarm"", ""Essentials"", ""Host greets you"", ""Central heating"", ""First aid kit"", ""Dedicated workspace"", ""Hair dryer"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Shampoo"", ""Wifi"", ""Fire extinguisher"", ""Private entrance""]",1.0,1.0,4.94,2.0,2.0,86.0,108,2,16,39,125
46368959,14574533,52.36571,4.86067,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,139,2,1.0,"[""Paid parking on premises"", ""Smoke alarm"", ""Essentials"", ""Heating"", ""First aid kit"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Shampoo"", ""Wifi"", ""Fire extinguisher"", ""Private entrance""]",1.0,1.0,4.29,2.0,2.0,69.5,7,6,15,43,311
11581438,856540,52.34335,4.89481,De Pijp - Rivierenbuurt,Private room in bed and breakfast,Private room,172,2,1.0,"[""Dishes and silverware"", ""Coffee"", ""Dedicated workspace"", ""Coffee maker"", ""Paid parking off premises"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Ethernet connection"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Host greets you"", ""Oven"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Wifi"", ""Dishwasher"", ""Clothing storage: wardrobe"", ""Hangers"", ""Breakfast"", ""Essentials"", ""Room-darkening shades"", ""Heating"", ""Laundromat nearby"", ""First aid kit"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.85,2.0,2.0,86.0,52,8,20,48,74
18882208,131580321,52.38109,4.89034,Centrum-West,Private room in guest suite,Private room,145,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Private living room"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Clothing storage: closet"", ""Microwave"", ""Refrigerator"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Paid street parking off premises"", ""Hair dryer"", ""Self check-in"", ""Wifi"", ""Hot water kettle"", ""Hangers"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Laundromat nearby"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Bed linens""]",1.0,2.0,4.54,2.0,1.0,72.5,125,3,22,52,327
970939750211583641,14548042,52.355201634341896,4.926255053470487,Oud-Oost,Entire rental unit,Entire home/apt,250,3,2.0,"[""Smoke alarm"", ""Washer"", ""TV"", ""Wifi"", ""Kitchen""]",1.0,2.0,4.73,1.5,1.5,83.33333333333333,11,0,1,4,37
1116030966600460841,49854487,52.39323,4.95861,Noord-Oost,Entire home,Entire home/apt,192,4,2.0,"[""Dishes and silverware"", ""Toaster"", ""Coffee"", ""Free washer \u2013 In unit"", ""Fast wifi \u2013 122 Mbps"", ""Private backyard \u2013 Fully fenced"", ""Central heating"", ""Dedicated workspace"", ""Outdoor furniture"", ""Cooking basics"", ""Pelgrim single oven"", ""Coffee maker: french press"", ""Hot water"", ""Smoke alarm"", ""Pelgrim refrigerator"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Sonos sound system"", ""Ethernet connection"", ""Wine glasses"", ""TV with Chromecast, HBO Max, Netflix"", ""Extra pillows and blankets"", ""Bikes"", ""Self check-in"", ""Dishwasher"", ""Hot water kettle"", ""Dining table"", ""Outdoor playground"", ""Books and reading material"", ""Free street parking"", ""Board games"", ""Other induction stove"", ""Outdoor dining area"", ""Freezer"", ""Room-darkening shades"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.0,3.0,5.0,2.0,1.3333333333333333,48.0,2,0,0,0,153
34174819,190794929,52.35796390406306,4.936085543593936,Oud-Oost,Private room in rental unit,Private room,81,2,1.0,"[""Smoke alarm"", ""Hangers"", ""Essentials"", ""Free washer"", ""Lockbox"", ""Heating"", ""First aid kit"", ""Dedicated workspace"", ""Coffee maker"", ""Hair dryer"", ""Refrigerator"", ""Self check-in"", ""Carbon monoxide alarm"", ""Shampoo"", ""Wifi"", ""Lock on bedroom door""]",1.0,1.0,4.84,2.0,2.0,40.5,154,2,18,44,44
794522743654698761,249794,52.39080849916687,4.936438930688478,Oud-Noord,Private room in home,Private room,125,3,2.0,"[""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen""]",1.5,3.0,4.33,1.5,1.0,41.666666666666664,3,0,0,0,96
709074003308741628,29510759,52.34181,4.89458,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,175,2,1.0,"[""Dishes and silverware"", ""Smoke alarm"", ""Essentials"", ""Iron"", ""Lockbox"", ""Central heating"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Coffee maker"", ""Hair dryer"", ""Patio or balcony"", ""Cooking basics"", ""Refrigerator"", ""Self check-in"", ""Wifi"", ""Kitchen"", ""Paid parking lot on premises""]",1.0,1.0,4.75,2.0,2.0,87.5,4,5,29,59,141
708393571453933744,76889266,52.36385,4.85534,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,232,2,1.0,"[""Shower gel"", ""Free washer \u2013 In unit"", ""Body soap"", ""Central heating"", ""Dedicated workspace"", ""Cooking basics"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Clothing storage: closet"", ""Refrigerator"", ""Trash compactor"", ""Shampoo"", ""Hair dryer"", ""Conditioner"", ""Wifi"", ""Dishwasher"", ""Hangers"", ""Dining table"", ""Essentials"", ""Freezer"", ""HDTV with Netflix"", ""Kitchen"", ""Gas stove""]",1.5,1.0,5.0,2.0,2.0,116.0,3,0,0,0,67
1044272760853389466,479620264,52.373136870856285,4.880350681382486,Centrum-West,Entire rental unit,Entire home/apt,280,2,1.0,"[""Dishes and silverware"", ""Coffee maker: espresso machine, Nespresso"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Central heating"", ""Washer"", ""Dedicated workspace"", ""Clothing storage: walk-in closet"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Drying rack for clothing"", ""Cleaning products"", ""Refrigerator"", ""Wine glasses"", ""Extra pillows and blankets"", ""Host greets you"", ""Stainless steel single oven"", ""Hair dryer"", ""Indoor fireplace"", ""Conditioner"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Books and reading material"", ""Baking sheet"", ""Freezer"", ""Laundromat nearby"", ""First aid kit"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Gas stove""]",1.0,1.0,4.8,2.0,2.0,140.0,10,0,0,0,192
45539466,243878598,52.3881,4.91438,Oud-Noord,Room in boutique hotel,Private room,105,2,1.0,"[""Paid parking on premises"", ""24 inch HDTV"", ""Shower gel"", ""Outlet covers"", ""Portable fans"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Zenology shampoo"", ""Shared patio or balcony"", ""Building staff"", ""Baby monitor - available upon request"", ""Zenology body soap"", ""Paid street parking off premises"", ""Safe"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Bikes"", ""Elevator"", ""Self check-in"", ""Wifi"", ""Cleaning available during stay"", ""Hangers"", ""Essentials"", ""Books and reading material"", ""Heating"", ""Laundromat nearby"", ""First aid kit"", ""Fire extinguisher"", ""Bed linens""]",1.0,1.0,4.69,2.0,2.0,52.5,279,25,55,85,294
